Time	cb	gl	xy
1.044000000000000000e+03	8.106479006515532326e-01	1.440455261835899847e+01	6.914479431460751613e+00
1.047000000000000000e+03	9.005960358882225680e-01	1.449996018225575334e+01	7.040598307950310719e+00
1.050000000000000000e+03	8.468718385842395335e-01	1.414164835345599869e+01	6.969837919108953450e+00
1.053000000000000000e+03	8.364348036563705735e-01	1.403519097746634614e+01	6.832338501661151753e+00
1.056000000000000000e+03	9.449368200686074637e-01	1.288030569451390228e+01	6.590893917933797752e+00
1.059000000000000000e+03	9.424225076996286532e-01	1.286958894363186090e+01	6.344266525822582103e+00
1.062000000000000000e+03	9.445170825407644966e-01	1.379413137307828130e+01	6.920460963090700801e+00
1.065000000000000000e+03	8.698022080165159764e-01	1.335713434947345313e+01	6.591385860132177754e+00
1.068000000000000000e+03	8.557086600751313554e-01	1.416749929866124447e+01	6.929114352556037026e+00
1.071000000000000000e+03	9.480806729868285210e-01	1.377221122432069400e+01	6.746571816932696919e+00
1.074000000000000000e+03	8.787754713895875591e-01	1.374756252272973178e+01	6.743706579125924527e+00
1.077000000000000000e+03	8.630250262986634002e-01	1.443453798541220401e+01	7.043563909295096792e+00
1.080000000000000000e+03	8.525613584129112521e-01	1.394263025368259079e+01	6.880461714436314047e+00
1.083000000000000000e+03	8.446496410067851901e-01	1.426869592801126352e+01	7.113790741912808357e+00
1.086000000000000000e+03	8.037876166807504941e-01	1.423698823050981055e+01	6.982621763955048522e+00
1.089000000000000000e+03	7.917315356006515703e-01	1.410029673326953947e+01	6.824723654717376853e+00
1.092000000000000000e+03	8.249942150695654952e-01	1.458596662000796407e+01	7.223508490821223482e+00
1.095000000000000000e+03	8.082991067923248618e-01	1.428918526698527103e+01	7.107576119565158557e+00
1.098000000000000000e+03	7.774072329353172162e-01	1.493157282738861014e+01	7.228676261077749743e+00
1.101000000000000000e+03	7.935592553925985282e-01	1.464774808115480731e+01	7.098794056315585799e+00
1.104000000000000000e+03	8.497428989899977747e-01	1.445075949880504673e+01	7.013589295693752668e+00
1.107000000000000000e+03	9.017452523041068480e-01	1.430045696493251661e+01	6.998531275034692634e+00
1.110000000000000000e+03	8.151971496296026576e-01	1.360089786705473891e+01	6.649527346529388261e+00
1.113000000000000000e+03	8.030616922800961621e-01	1.416019182500962437e+01	6.834885140221559574e+00
1.116000000000000000e+03	7.828825292457499696e-01	1.501528093124328400e+01	7.432272396153058125e+00
1.119000000000000000e+03	7.957807986916500820e-01	1.489612811481747023e+01	7.396174831321369325e+00
1.122000000000000000e+03	8.124173844417261758e-01	1.449315240203340238e+01	7.024883564322649931e+00
1.125000000000000000e+03	7.299068846966920709e-01	1.469092878233755606e+01	7.032500555082743077e+00
1.128000000000000000e+03	7.212441977530894555e-01	1.532228117102467380e+01	7.344114495687605881e+00
1.131000000000000000e+03	6.959968453875724492e-01	1.505169559589193895e+01	7.297301794041183953e+00
1.134000000000000000e+03	7.325296135862577884e-01	1.562599800526433746e+01	7.536487045831834486e+00
1.137000000000000000e+03	7.137770154906242226e-01	1.570260915542884916e+01	7.495528618214714278e+00
1.140000000000000000e+03	7.091966404715275285e-01	1.534635377541874846e+01	7.366896927001922890e+00
1.143000000000000000e+03	7.096143392322282750e-01	1.584803803782541110e+01	7.642654553401954765e+00
1.146000000000000000e+03	7.250885090767951180e-01	1.574637912198647882e+01	7.584751306561271278e+00
1.149000000000000000e+03	7.301811402864408773e-01	1.569857568878636833e+01	7.566843781978963790e+00
1.152000000000000000e+03	7.375586798708513303e-01	1.587624204270336747e+01	7.673376247188635091e+00
1.155000000000000000e+03	7.226742481359328396e-01	1.560833313356846297e+01	7.559845052239523966e+00
1.158000000000000000e+03	7.246341777737385081e-01	1.534217281574742664e+01	7.357806352984409770e+00
1.161000000000000000e+03	7.267712065288162160e-01	1.591818949404212269e+01	7.797809272645458201e+00
1.164000000000000000e+03	7.476851140148963459e-01	1.587730161694348929e+01	7.800661541024124901e+00
1.167000000000000000e+03	7.814952529857113195e-01	1.586172396297469511e+01	7.629840744855340695e+00
1.170000000000000000e+03	7.086247869291173451e-01	1.612248618510657394e+01	7.715175173666313668e+00
1.173000000000000000e+03	8.104904719712666683e-01	1.641600819160354163e+01	7.898444693902595404e+00
1.176000000000000000e+03	7.297740195736657220e-01	1.540298553854951003e+01	7.376636217143563101e+00
1.179000000000000000e+03	6.882499412195254296e-01	1.642335390284053886e+01	7.924743798513624427e+00
1.182000000000000000e+03	7.941153662416239323e-01	1.642887728696297955e+01	7.763426379391869858e+00
1.185000000000000000e+03	7.194352677150915865e-01	1.580153216329121335e+01	7.725698616718431389e+00
1.188000000000000000e+03	7.839543115968126141e-01	1.541243323663008802e+01	7.432421803436184859e+00
1.191000000000000000e+03	6.708632312597031522e-01	1.642802312303074785e+01	7.853413350315795682e+00
1.194000000000000000e+03	6.851054140646457569e-01	1.530637603530633228e+01	7.349918849781337471e+00
1.197000000000000000e+03	7.168692636643013705e-01	1.590089995711657167e+01	7.708540985797102785e+00
1.200000000000000000e+03	6.977728746560856177e-01	1.583916421052137302e+01	7.585844225628798121e+00
1.203000000000000000e+03	6.838001520440726289e-01	1.562752018570862944e+01	7.469445329238678433e+00
1.206000000000000000e+03	8.063020798483657714e-01	1.606333249231720472e+01	7.745415037398585945e+00
1.209000000000000000e+03	6.756722245749112732e-01	1.633449367695479637e+01	7.825392104366347468e+00
1.212000000000000000e+03	6.878448346277804548e-01	1.581905719501286889e+01	7.512970472114687048e+00
1.215000000000000000e+03	7.021132309043734976e-01	1.602526023827118351e+01	7.609116323392970394e+00
1.218000000000000000e+03	6.732079410102574935e-01	1.623894316371757895e+01	7.749909407812178408e+00
1.221000000000000000e+03	7.729234566390992267e-01	1.622928121463426265e+01	7.738547414041839545e+00
1.224000000000000000e+03	6.776818699952437131e-01	1.650180246129023232e+01	7.838412465053474776e+00
1.227000000000000000e+03	6.639434873892854361e-01	1.663163582234128768e+01	7.889528832664119307e+00
1.230000000000000000e+03	6.967985390274950008e-01	1.668249153509981397e+01	8.105913075602677154e+00
1.233000000000000000e+03	6.333887217790853397e-01	1.644852695975803769e+01	7.868263330679949874e+00
1.236000000000000000e+03	6.740377989237555933e-01	1.735555186063921340e+01	8.257355959983751603e+00
1.239000000000000000e+03	7.079589031386257503e-01	1.617771858870375112e+01	7.905527675205219040e+00
1.242000000000000000e+03	6.648495271819395702e-01	1.642166551693676269e+01	7.814331497146467242e+00
1.245000000000000000e+03	6.937700385009352155e-01	1.609742327682342022e+01	7.677932784504466923e+00
1.248000000000000000e+03	6.851643474701361036e-01	1.618600686835758751e+01	7.732477803324476540e+00
1.251000000000000000e+03	6.470251841094394329e-01	1.647283892451778797e+01	7.826870145236061838e+00
1.254000000000000000e+03	6.769958251517188552e-01	1.604116235994696993e+01	7.647125652768509418e+00
1.257000000000000000e+03	6.774752357173389195e-01	1.622448531188623377e+01	7.751633859507908397e+00
1.260000000000000000e+03	7.595869548290560269e-01	1.645652534590389848e+01	7.811598020067062720e+00
1.263000000000000000e+03	6.404414919099885584e-01	1.636933936011847379e+01	7.814298280189628798e+00
1.266000000000000000e+03	6.595104455932864207e-01	1.673723121724228591e+01	7.950022239648294686e+00
1.269000000000000000e+03	6.772077351212281160e-01	1.610922229000638595e+01	7.703289416829941061e+00
1.272000000000000000e+03	7.731481103970776481e-01	1.475643296432328633e+01	7.148256161681907805e+00
1.275000000000000000e+03	8.120028638191989501e-01	1.544558428812517192e+01	7.420444820529457530e+00
1.278000000000000000e+03	6.960887494418888100e-01	1.596975227120880980e+01	7.708820229662666890e+00
1.281000000000000000e+03	6.634012289643557159e-01	1.651206816594176985e+01	7.844626694703358716e+00
1.284000000000000000e+03	6.557757901189470440e-01	1.602070804641575918e+01	7.613593546183485827e+00
1.287000000000000000e+03	7.344321826421118526e-01	1.671429785312316341e+01	7.906754266066839065e+00
1.290000000000000000e+03	7.806045739839160280e-01	1.637941646181949551e+01	7.869521606964640092e+00
1.293000000000000000e+03	6.472727792595555085e-01	1.660489253793394226e+01	7.861996239245789830e+00
1.296000000000000000e+03	6.221233449408795080e-01	1.779464834189334610e+01	8.539986201195951310e+00
1.299000000000000000e+03	7.249486925749195620e-01	1.725127116639076519e+01	8.195331724770928972e+00
1.302000000000000000e+03	6.577264424665684173e-01	1.632368923449861597e+01	7.742423855489390050e+00
1.305000000000000000e+03	6.525815162753124676e-01	1.629563112499289446e+01	7.754203076872157041e+00
1.308000000000000000e+03	6.808478343127846166e-01	1.650519206235576419e+01	8.061805253383520053e+00
1.311000000000000000e+03	6.382994417710449175e-01	1.645442360658800851e+01	7.828341654191193655e+00
1.314000000000000000e+03	6.338706825614166540e-01	1.651089927748600417e+01	7.845984788800960175e+00
1.317000000000000000e+03	6.131169926372354029e-01	1.852496224789474866e+01	8.631383948547853180e+00
1.320000000000000000e+03	1.102044603581389559e+00	1.428163804555982175e+01	7.096587115859043671e+00
1.323000000000000000e+03	1.091302243264671290e+00	1.301387410255696864e+01	6.604504428655832982e+00
1.326000000000000000e+03	1.206964579506390356e+00	1.305799157691437884e+01	6.491961345213073997e+00
1.329000000000000000e+03	1.128105792492302806e+00	1.279787968169351053e+01	6.459717948813342048e+00
1.332000000000000000e+03	1.161542619810778776e+00	1.330049135214483158e+01	6.763544181146627920e+00
1.335000000000000000e+03	1.200099610136025508e+00	1.314342409823239599e+01	6.660284146527557070e+00
1.338000000000000000e+03	1.173519773759486018e+00	1.305935389925815215e+01	6.974170185491566087e+00
1.341000000000000000e+03	1.274546621261611001e+00	1.295120393449484020e+01	6.598344114420637396e+00
1.344000000000000000e+03	1.129152536743854629e+00	1.288077329426541517e+01	6.484944674987048963e+00
1.347000000000000000e+03	1.229689358107309172e+00	1.291190910198542241e+01	6.467122333688452684e+00
1.350000000000000000e+03	1.192409384781024873e+00	1.259866486297773847e+01	6.598594126684369066e+00
1.353000000000000000e+03	1.207905340612410283e+00	1.256262492060721847e+01	6.339796701972191251e+00
1.356000000000000000e+03	1.126041519134249214e+00	1.265779180019814376e+01	6.598513779767653631e+00
1.359000000000000000e+03	1.178945677574597894e+00	1.328014644825095836e+01	6.677845187569737995e+00
1.362000000000000000e+03	1.216253160436300051e+00	1.273628894677206169e+01	6.513658700409060032e+00
1.365000000000000000e+03	1.223952865804771140e+00	1.259598315588191397e+01	6.367284531165759986e+00
1.368000000000000000e+03	1.195297841798191651e+00	1.328567579966725631e+01	6.919086250302228791e+00
1.371000000000000000e+03	1.126556025953113549e+00	1.327472053655636230e+01	6.840562948999560078e+00
1.374000000000000000e+03	1.155722867980286450e+00	1.343961493480187386e+01	6.820037961838254503e+00
1.377000000000000000e+03	1.334203686936429545e+00	1.271874420260510163e+01	6.534129526169416557e+00
1.380000000000000000e+03	1.133197280328978263e+00	1.309016770047392164e+01	6.682107514138707849e+00
1.383000000000000000e+03	1.163636487801538610e+00	1.293403553921377025e+01	6.534208009178172460e+00
1.386000000000000000e+03	1.167145942938837111e+00	1.279653146407717834e+01	6.626824799274372957e+00
1.389000000000000000e+03	1.180076294382778057e+00	1.326592307149304517e+01	6.555102692384224383e+00
1.392000000000000000e+03	1.159749258661166182e+00	1.306374587047558755e+01	6.673779875640673431e+00
1.395000000000000000e+03	1.145849592033359343e+00	1.282113488208401186e+01	6.485626243223943987e+00
1.398000000000000000e+03	1.109507231466504429e+00	1.276358737596737924e+01	6.532849013316325504e+00
1.401000000000000000e+03	1.097541564559954219e+00	1.318152077835240554e+01	6.787426063456823755e+00
1.404000000000000000e+03	1.170682768503716886e+00	1.332993659414663412e+01	6.840963571170391333e+00
1.407000000000000000e+03	1.120383770259034906e+00	1.312977920423280231e+01	6.666912943433072058e+00
1.410000000000000000e+03	1.266903357669547203e+00	1.393160365192569827e+01	7.068658639784128006e+00
1.413000000000000000e+03	1.116964987716625446e+00	1.332800922880025496e+01	6.913175588368327240e+00
1.416000000000000000e+03	1.239648089379314699e+00	1.360900015312440559e+01	6.746745983160778337e+00
1.419000000000000000e+03	1.143735179922178657e+00	1.296278235912779131e+01	6.554545302101732140e+00
1.422000000000000000e+03	1.137546786116732989e+00	1.196891087104225448e+01	6.054880205740375665e+00
1.425000000000000000e+03	1.144628654589506356e+00	1.290641505127659094e+01	6.639177371740332845e+00
1.428000000000000000e+03	1.138811890854029452e+00	1.259002946375767529e+01	6.460595977183931637e+00
1.431000000000000000e+03	1.148650684501291153e+00	1.292795595980710210e+01	6.775345580783588062e+00
1.434000000000000000e+03	1.134859914202758446e+00	1.230156871666405216e+01	6.120355159124101441e+00
1.437000000000000000e+03	1.098463876334480727e+00	1.329431941479853663e+01	6.823436425112642922e+00
1.440000000000000000e+03	7.773692046393769761e-01	1.329889669107529215e+01	6.859198994505400826e+00
0.000000000000000000e+00	1.617827352569304544e+00	1.985317421853097386e+01	1.032087804012263454e+01
3.000000000000000000e+00	1.733534194340754286e+00	1.973253780266299984e+01	9.663667037927737624e+00
6.000000000000000000e+00	1.392841766063309450e+00	1.634247574150782611e+01	7.625321957897797098e+00
9.000000000000000000e+00	1.371304952592765636e+00	1.560600263366230323e+01	7.611070302390523068e+00
1.200000000000000000e+01	1.256273268383068631e+00	1.420882324651630846e+01	6.879142884851646045e+00
1.500000000000000000e+01	1.348816229659352883e+00	1.527045394211603124e+01	7.534757230904091330e+00
1.800000000000000000e+01	1.335290783114851720e+00	1.491394962225971987e+01	7.314264873718666848e+00
2.100000000000000000e+01	1.030724985877562450e+00	1.137596402994113731e+01	5.304913543991230718e+00
2.400000000000000000e+01	1.129017655647393870e+00	1.249971813515512054e+01	5.783564251016870550e+00
2.700000000000000000e+01	1.186254248791403176e+00	1.355841198622520594e+01	6.638995165101843732e+00
3.000000000000000000e+01	1.033547007156681241e+00	1.049684127638459863e+01	5.211066904323064186e+00
3.300000000000000000e+01	7.061126693497177254e-01	1.151460785345172333e+01	5.688256366088695337e+00
3.600000000000000000e+01	1.096393560340582329e+00	1.195540765158991725e+01	5.908069567459007132e+00
3.900000000000000000e+01	3.540896298367711692e-01	1.533146657968655546e+01	1.047024262478737811e+01
4.200000000000000000e+01	1.211179792452877768e+00	1.272570451233560007e+01	6.224683089617691678e+00
4.500000000000000000e+01	1.405092874828441918e+00	4.431881707855734476e+01	2.101671451598116391e+01
4.800000000000000000e+01	1.170551520739423701e+00	1.227065329458758924e+01	7.377230236739216629e+00
5.100000000000000000e+01	1.081316562019108529e+00	1.159850696739618492e+01	5.807217943779716229e+00
5.400000000000000000e+01	6.219232092362899644e-01	1.036649034700902945e+02	5.328571395141986500e+01
5.700000000000000000e+01	8.259170816316765418e-01	1.084745715231387919e+01	5.911628845949872257e+00
6.000000000000000000e+01	8.757341435736900603e-01	1.131730538249807339e+01	5.461647428918324998e+00
6.300000000000000000e+01	-1.560506570674662141e+00	4.268179736329556562e+01	1.782599162012945726e+01
6.600000000000000000e+01	8.965871969976217937e-01	1.116993290863303478e+01	5.926323334292392886e+00
6.900000000000000000e+01	9.225570721590611312e-01	1.173761345512817478e+01	6.208859675205347983e+00
7.200000000000000000e+01	1.179151933062186908e+00	5.042505081999840932e+00	2.656322799597774953e+00
7.500000000000000000e+01	7.874220973017148628e-01	1.137121915968238284e+01	6.144395630650276274e+00
